<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20080812;000000;259.2000000;274.4000000;255.5500000;269.0000000;79533537
20080813;000000;266.3400000;270.7400000;261.7200000;263.2100000;42951415
20080814;000000;265.1000000;269.8700000;263.1500000;263.8400000;41216107
20080815;000000;264.8800000;268.2800000;260.8000000;267.1500000;31973800
20080818;000000;267.6000000;269.9900000;261.2500000;261.9800000;36344712
20080819;000000;256.9800000;257.5000000;241.2800000;243.8800000;59281568
20080820;000000;245.0000000;249.0400000;239.0300000;246.2500000;64126876
20080821;000000;246.4400000;251.8000000;239.1200000;250.2100000;60967506
20080822;000000;252.9000000;253.3500000;239.9800000;240.4900000;54289326
20080825;000000;239.6000000;239.6000000;230.9000000;231.3900000;51262690
20080826;000000;228.0000000;233.9900000;220.5500000;232.4900000;78762744
20080827;000000;234.2800000;239.0000000;226.1000000;233.2100000;74076114
20080828;000000;235.7700000;244.0000000;232.0700000;243.9900000;57176385
20080829;000000;242.0000000;243.1700000;236.2100000;242.3400000;50519918
20080901;000000;239.0000000;248.4700000;238.2500000;245.5900000;42521563
20080902;000000;244.0000000;247.7000000;240.1500000;246.5000000;45437630
20080903;000000;244.0100000;245.0000000;235.6000000;235.9900000;49814952
20080904;000000;235.9500000;243.3500000;227.3100000;229.5000000;62860544
20080905;000000;221.0400000;226.6500000;210.0000000;220.9000000;97966739
20080908;000000;231.3300000;233.0000000;223.6300000;225.4000000;63175488
20080909;000000;223.1000000;223.2200000;205.0100000;207.5900000;68755210
20080910;000000;200.5900000;208.6900000;191.7500000;205.0800000;118371035
20080911;000000;205.9000000;209.7000000;195.2000000;196.1000000;76092419
20080912;000000;203.1300000;212.4900000;196.5500000;210.0000000;86543822
20080915;000000;204.0000000;206.0000000;190.8300000;196.0600000;73477562
20080916;000000;188.4600000;189.5200000;150.0000000;160.9900000;98126189
20080917;000000;171.0000000;175.9000000;152.3400000;167.0000000;42450015
20080919;000000;185.0000000;223.0000000;183.7000000;215.0000000;59875460
20080922;000000;222.2200000;226.0000000;200.6000000;208.0000000;49655659
20080923;000000;204.7500000;208.5700000;197.8500000;202.9700000;35120778
20080924;000000;202.9900000;218.8700000;202.0000000;214.5000000;36257857
20080925;000000;213.4800000;214.7700000;207.1000000;210.0000000;33094943
20080926;000000;212.1000000;212.5000000;202.7000000;206.1200000;37819916
20080929;000000;205.9700000;207.2500000;192.5200000;193.0000000;50118980
20080930;000000;179.0000000;202.5000000;179.0000000;198.0000000;51863432
20081001;000000;202.0000000;203.9900000;195.1000000;198.0000000;41699626
20081002;000000;196.0000000;199.9900000;190.0000000;191.0900000;34243291
20081003;000000;186.9000000;190.4000000;176.0100000;180.0000000;44934704
20081006;000000;169.0000000;170.0000000;141.3100000;143.9400000;37082814
20081007;000000;146.0000000;156.8400000;127.0500000;139.7500000;68708414
20081008;000000;127.1000000;128.9900000;115.0100000;116.9000000;12849880
20081009;000000;127.7500000;145.0000000;121.7100000;128.5000000;63272720
20081013;000000;130.0000000;136.9900000;115.2500000;117.1800000;65553028
20081014;000000;130.8000000;140.5000000;128.9200000;132.9100000;92665099
20081015;000000;130.8200000;131.5000000;120.5200000;122.0000000;44602280
20081016;000000;110.0000000;119.8500000;103.9000000;105.5700000;101791543
20081017;000000;112.2000000;113.9800000;96.4800000;103.3500000;93349841
20081020;000000;107.0000000;110.7700000;105.7500000;109.5000000;72432200
20081021;000000;114.0000000;120.4000000;113.1000000;117.4700000;74220564
20081022;000000;113.1100000;114.7000000;105.8300000;110.0000000;106991387
20081023;000000;105.0000000;110.7300000;99.8000000;103.0000000;86946447
20081024;000000;99.9800000;100.0400000;84.0000000;86.6000000;60265732
20081028;000000;88.0000000;94.3700000;84.5400000;92.0000000;70537712
20081029;000000;98.0000000;110.2000000;96.5300000;110.0500000;86606215
20081030;000000;115.0000000;133.7200000;114.2700000;129.9900000;141145330
20081031;000000;126.4000000;134.3900000;121.0700000;133.5000000;112455515
20081101;000000;137.1300000;149.7500000;136.2800000;140.3200000;41459236
20081105;000000;155.1000000;160.0000000;136.5000000;141.5000000;81188554
20081106;000000;130.5000000;134.9300000;125.6100000;127.5200000;114937774
20081107;000000;123.7000000;133.0000000;122.7400000;132.7800000;77281351
20081110;000000;140.0000000;145.9000000;135.0000000;135.6300000;84177743
20081111;000000;131.0700000;131.3700000;116.0000000;116.5000000;78744000
20081113;000000;99.9900000;112.0000000;98.0000000;108.9900000;116845548
20081114;000000;118.6700000;122.0000000;106.5200000;107.0000000;76548021
20081117;000000;106.2500000;109.7500000;98.5100000;100.0000000;78521517
20081118;000000;96.9900000;101.9900000;92.2600000;101.4400000;120297914
20081119;000000;101.9900000;102.3000000;92.1900000;99.0000000;131388655
20081120;000000;90.0000000;96.4200000;88.8800000;96.2500000;126060898
20081121;000000;96.0000000;101.9100000;90.2100000;91.0000000;95138525
20081124;000000;95.0100000;113.4000000;91.0700000;112.4800000;136994964
20081125;000000;116.0100000;124.8900000;108.3000000;109.9100000;198828324
20081126;000000;109.7300000;113.8900000;108.3200000;110.5000000;99310094
20081127;000000;115.5000000;121.4800000;113.2300000;117.7700000;114436189
20081128;000000;119.2100000;119.4500000;113.2500000;118.3600000;85568750
20081201;000000;117.2500000;117.9800000;110.2500000;111.3000000;75905360
20081202;000000;104.9900000;114.2100000;103.5000000;114.0000000;104513622
20081203;000000;114.0000000;115.2500000;107.5000000;109.8000000;99838388
20081204;000000;110.0000000;114.2500000;105.2400000;107.1500000;110334811
20081205;000000;105.0000000;108.8900000;103.5900000;105.5000000;113328731
20081208;000000;112.2200000;116.9500000;110.6100000;116.5000000;122565153
20081209;000000;115.8100000;115.8500000;111.3900000;112.2300000;97251604
20081210;000000;113.5000000;113.9500000;111.3200000;111.9900000;74417646
20081211;000000;112.0500000;115.9900000;111.5100000;114.9500000;107890207
20081212;000000;110.7500000;115.5000000;109.0200000;115.2600000;118496521
20081215;000000;116.3000000;118.8600000;115.8000000;116.8000000;98317803
20081216;000000;115.4700000;117.4900000;114.7000000;115.5000000;62833582
20081217;000000;117.7700000;117.9200000;112.1200000;113.1500000;65620854
20081218;000000;112.9000000;113.7700000;105.5700000;105.7000000;105402502
20081219;000000;104.0000000;105.5900000;101.6000000;105.1000000;91463082
20081222;000000;105.0500000;110.6800000;103.5600000;109.9000000;87334292
20081223;000000;108.0000000;115.7400000;107.4000000;115.0300000;114514663
20081224;000000;114.9200000;117.3600000;110.2200000;111.1000000;85605876
20081225;000000;110.5600000;111.8000000;105.5500000;106.3000000;41808263
20081226;000000;107.6000000;108.3000000;102.0100000;102.6000000;45933135
20081229;000000;104.3000000;107.6500000;102.8500000;103.4400000;52004557
20081230;000000;105.2600000;109.2500000;101.9700000;108.6000000;44128637
20081231;000000;108.4500000;108.9000000;106.6100000;107.6300000;17705843
20090111;000000;115.0100000;115.0100000;110.6100000;111.5800000;37468381
20090112;000000;110.8800000;115.4500000;110.7500000;113.8500000;67716875
20090113;000000;112.6000000;115.7400000;111.6000000;114.1400000;60701710
20090114;000000;115.1100000;117.0000000;108.0000000;108.3000000;65930486
20090115;000000;106.9900000;110.6900000;105.3500000;107.1700000;93744480
20090116;000000;110.0000000;111.7100000;107.5000000;107.9000000;73134309
20090119;000000;110.5300000;110.8000000;103.5500000;106.0500000;72454678
20090120;000000;105.3000000;108.1500000;102.8300000;105.5500000;70698870
20090121;000000;103.0000000;109.3700000;102.6000000;107.9900000;80824992
20090122;000000;110.0200000;110.3700000;103.3300000;103.7900000;75711080
20090123;000000;103.2000000;105.7400000;99.5000000;101.4900000;63029923
20090126;000000;103.0000000;111.8900000;101.6400000;111.4100000;98322559
20090127;000000;111.8000000;112.2500000;107.2100000;109.5600000;104104813
20090128;000000;111.0100000;114.8000000;110.0000000;114.1100000;82276619
20090129;000000;114.2000000;115.6800000;112.3500000;113.8500000;70611966
20090130;000000;112.9700000;118.2700000;112.0000000;114.7000000;81082561
20090202;000000;113.0000000;116.7800000;111.8000000;116.7000000;62904432
20090203;000000;117.0100000;118.2000000;115.7700000;117.0000000;65390826
20090204;000000;118.5100000;119.6200000;116.3900000;118.3800000;79206684
20090205;000000;117.0000000;118.2400000;113.1200000;113.6900000;59756922
20090206;000000;115.2500000;117.3500000;113.0000000;117.0000000;66528323
20090209;000000;116.6900000;127.1400000;115.8700000;126.0000000;135005667
20090210;000000;125.0000000;130.9100000;123.1700000;127.7000000;142820583
20090211;000000;124.9800000;129.2400000;121.8100000;124.4000000;124218397
20090212;000000;124.5200000;127.9000000;119.8300000;119.9100000;105438909
20090213;000000;122.5600000;127.5700000;122.5100000;126.5100000;63193211
20090216;000000;125.4800000;127.7700000;122.5600000;123.9900000;55758576
20090217;000000;122.5000000;122.6600000;112.8100000;113.9000000;84589361
20090218;000000;113.0000000;115.7600000;107.1000000;110.9800000;105131044
20090219;000000;111.9600000;117.6900000;111.5300000;113.4000000;82824508
20090220;000000;111.5700000;113.3000000;109.5000000;111.6500000;54111770
20090224;000000;109.2100000;112.9500000;108.1300000;112.0000000;54920060
20090225;000000;113.7800000;116.4800000;112.1800000;112.7500000;61084325
20090226;000000;114.7500000;119.5500000;114.5900000;119.3000000;81520110
20090227;000000;117.9900000;119.3500000;113.3100000;116.5000000;63860511
20090302;000000;113.1200000;114.3000000;110.8000000;111.8300000;48427854
20090303;000000;110.7000000;112.7200000;108.7600000;111.3000000;76720031
20090304;000000;112.3500000;115.3500000;112.3100000;114.5500000;81179592
20090305;000000;115.4000000;115.5000000;110.4500000;112.0700000;56158386
20090306;000000;110.5900000;113.7800000;110.5500000;112.7000000;58909624
20090310;000000;114.0000000;125.2100000;113.9700000;124.3000000;116354721
20090311;000000;125.4000000;127.7000000;121.2000000;125.8300000;120222091
20090312;000000;123.4900000;125.6400000;118.6100000;122.5000000;90853953
20090313;000000;126.1300000;130.8000000;125.1700000;127.3000000;138111426
20090316;000000;126.7000000;129.0000000;124.7500000;128.6800000;81116886
20090317;000000;129.1200000;129.6500000;125.8000000;125.9100000;85753735
20090318;000000;127.9100000;128.6700000;119.7000000;120.5000000;74232219
20090319;000000;123.0000000;126.9500000;122.6000000;124.3000000;87974719
20090320;000000;123.7900000;126.5400000;121.8100000;125.9900000;64930061
20090323;000000;128.4900000;137.1900000;128.2600000;137.0800000;117298512
20090324;000000;141.0300000;141.5000000;131.5000000;133.3000000;94545620
20090325;000000;132.9000000;139.0400000;132.1100000;137.9000000;95917964
20090326;000000;139.5600000;139.9900000;133.8500000;136.7000000;85969487
20090327;000000;136.4900000;140.1500000;130.8500000;133.2700000;95939868
20090330;000000;130.0000000;130.7000000;123.9600000;124.2100000;63034074
20090331;000000;124.9900000;131.1800000;124.5000000;126.4000000;76597009
20090401;000000;126.0000000;131.5000000;124.6000000;131.3500000;78254894
20090402;000000;135.0000000;140.6000000;135.0000000;140.5900000;92218902
20090403;000000;139.8200000;142.2500000;137.5200000;137.8500000;72809804
20090406;000000;141.0100000;144.8800000;135.5700000;136.0000000;86610404
20090407;000000;137.2600000;139.6500000;132.7800000;135.4000000;58744343
20090408;000000;132.8600000;139.9800000;130.6200000;139.9700000;82990176
20090409;000000;143.0300000;148.5000000;140.9100000;147.9000000;96085786
20090410;000000;149.0000000;149.4100000;145.0800000;147.7800000;35501305
20090413;000000;146.8200000;147.5000000;142.2700000;142.7400000;43463073
20090414;000000;143.3100000;148.4500000;140.7200000;144.9900000;82618459
20090415;000000;142.0900000;144.2000000;140.1100000;141.9500000;53068864
20090416;000000;143.5100000;144.4000000;140.8900000;142.9900000;51192479
20090417;000000;144.1100000;145.5700000;142.2600000;143.5100000;46011532
20090420;000000;143.0100000;143.7700000;133.3000000;134.0000000;59728160
20090421;000000;132.6900000;136.8000000;131.5000000;134.4700000;53896096
20090422;000000;135.5500000;140.5100000;134.6600000;140.3000000;64579495
20090423;000000;140.0100000;149.4900000;139.6000000;149.0000000;101894243
20090424;000000;149.0100000;152.1900000;146.1200000;150.0000000;120440151
20090427;000000;148.4100000;149.0000000;142.6700000;145.5000000;76757990
20090428;000000;142.7000000;143.2000000;138.6700000;143.0000000;71716596
20090429;000000;143.9900000;149.0900000;141.2400000;149.0000000;88987218
20090430;000000;150.8900000;152.4000000;147.4000000;147.8200000;69129662
20090504;000000;151.0200000;155.4800000;151.0000000;155.0000000;60778688
20090505;000000;156.5000000;163.8800000;153.6300000;161.3000000;85144245
20090506;000000;159.9900000;171.7200000;159.6000000;169.9100000;107030524
20090507;000000;172.9800000;178.6500000;170.1000000;171.6100000;129366265
20090508;000000;173.0300000;175.3800000;171.0700000;173.3000000;60632257
20090512;000000;169.9900000;180.3900000;169.1300000;179.0500000;96452277
20090513;000000;181.1800000;186.2800000;164.1000000;167.1900000;121812896
20090514;000000;163.9700000;167.8700000;160.0000000;165.5000000;90985143
20090515;000000;168.0300000;169.7000000;161.8500000;166.2400000;83729183
20090518;000000;162.9700000;170.8800000;161.1000000;170.3100000;69477819
20090519;000000;175.2000000;178.4000000;170.9000000;176.0200000;104276713
20090520;000000;176.5000000;183.5100000;173.8200000;183.2400000;108716226
20090521;000000;180.0000000;180.2000000;170.1100000;170.1500000;85952441
20090522;000000;172.3400000;176.4400000;171.2500000;174.1700000;71781038
20090525;000000;174.5000000;175.1800000;168.1200000;170.6700000;54939263
20090526;000000;169.9700000;170.4500000;164.5000000;170.1500000;72632646
20090527;000000;173.2100000;175.3500000;171.1900000;171.2000000;72570059
20090528;000000;170.1500000;174.5200000;169.9900000;172.5600000;71640788
20090529;000000;175.7500000;178.7500000;175.5100000;178.1000000;85214142
20090601;000000;182.8400000;191.5700000;182.6000000;191.5000000;89632632
20090602;000000;192.0000000;195.8400000;185.0300000;190.5000000;102388505
20090603;000000;191.5100000;192.9700000;173.7300000;175.1000000;94143896
20090604;000000;174.9700000;180.9200000;170.2100000;176.5600000;85692194
20090605;000000;181.0100000;186.4000000;177.0000000;182.0000000;76959582
20090608;000000;178.8200000;179.5000000;173.8000000;177.1500000;53631772
20090609;000000;178.7000000;180.4800000;175.2000000;177.1500000;52320971
20090610;000000;182.5000000;184.4900000;178.3700000;181.0400000;78412784
20090611;000000;183.5000000;184.5000000;178.5500000;183.4700000;65226272
20090615;000000;179.1400000;179.4900000;173.0300000;173.8000000;54217007
20090616;000000;172.0500000;178.1500000;172.0200000;176.4700000;64097964
20090617;000000;175.4000000;176.5000000;161.4000000;162.3000000;98859860
20090618;000000;163.9900000;165.6000000;154.1200000;158.7500000;96317850
20090619;000000;160.9300000;164.6500000;156.1200000;162.5200000;82762498
20090622;000000;160.8600000;160.8700000;149.8700000;150.6000000;62114264
20090623;000000;147.0200000;151.7000000;143.0100000;143.3700000;105822505
20090624;000000;146.7900000;155.5000000;145.0000000;154.7700000;84557613
20090625;000000;155.0000000;155.0000000;147.0100000;148.2500000;58664282
20090626;000000;152.2000000;155.7800000;149.2000000;150.7000000;69470098
20090629;000000;149.3900000;158.1500000;148.3000000;157.9000000;59894894
20090630;000000;160.8100000;163.2000000;155.6800000;155.7900000;95371024
20090701;000000;157.4100000;166.5000000;156.6000000;165.9800000;81021899
20090702;000000;163.8700000;164.9000000;156.3500000;157.7000000;67590977
20090703;000000;157.2600000;159.5000000;152.8700000;154.6900000;65221819
20090706;000000;151.6600000;151.7900000;144.5000000;144.5100000;69319834
