Date,Open,High,Low,Close,Adj Close,Volume
2010-04-27,176.699997,176.889999,173.679993,175.600006,106.233246,19357162
2010-04-28,171.500000,173.500000,169.850006,170.559998,103.184204,29704558
2010-04-29,171.770004,175.399994,171.270004,174.500000,105.567787,24012896
2010-04-30,175.149994,175.169998,169.929993,170.000000,102.845406,18473284
2010-05-04,171.399994,172.199997,163.979996,164.229996,99.354713,21048380
2010-05-05,164.000000,166.500000,161.750000,164.199997,99.336548,24707788
2010-05-06,163.000000,167.199997,162.710007,163.789993,99.088516,24254096
2010-05-07,160.039993,162.229996,153.500000,155.000000,93.770813,29578824
2010-05-11,159.899994,161.899994,157.619995,159.500000,98.004372,18427826
2010-05-12,159.500000,166.699997,158.759995,166.070007,102.041275,43569680
2010-05-13,167.000000,168.399994,160.889999,162.899994,100.093468,21885464
2010-05-14,161.229996,162.839996,158.630005,159.860001,98.225555,18256670
2010-05-17,156.889999,162.669998,156.350006,161.380005,99.159523,23497952
2010-05-18,162.100006,164.110001,160.009995,163.279999,100.326981,20790088
2010-05-19,159.800003,160.570007,156.000000,157.809998,96.965935,21763162
2010-05-20,157.740005,160.000000,150.119995,151.050003,92.812271,25691268
2010-05-21,151.050003,153.029999,146.750000,150.000000,92.167091,28701098
2010-05-24,151.990005,152.990005,147.330002,151.000000,92.781563,20734108
2010-05-25,145.710007,147.589996,142.089996,143.000000,87.865982,23360948
2010-05-26,145.800003,159.199997,144.610001,158.440002,97.353058,31404168
2010-05-27,158.000000,159.720001,153.770004,158.460007,97.365341,27183800
2010-05-28,159.160004,159.710007,154.699997,157.880005,97.008949,24139460
2010-05-31,157.500000,160.399994,156.610001,159.839996,98.213272,12635823
2010-06-01,158.199997,160.309998,154.389999,159.259995,97.856888,20164230
2010-06-02,157.210007,164.699997,156.610001,163.800003,100.646492,26668552
2010-06-03,166.500000,168.190002,164.679993,164.979996,101.371529,23657056
2010-06-04,166.100006,167.910004,161.100006,163.000000,100.154930,25552868
2010-06-07,158.149994,161.410004,157.550003,160.589996,98.674110,22321318
2010-06-08,161.490005,163.470001,157.009995,157.369995,96.695564,23553176
2010-06-09,159.000000,160.600006,157.529999,158.199997,97.205559,19425304
2010-06-10,159.199997,159.199997,155.750000,157.789993,96.953651,24895070
2010-06-11,158.800003,158.850006,154.899994,156.440002,96.124161,16148327
2010-06-15,157.199997,159.779999,156.279999,159.710007,98.133415,16070353
2010-06-16,161.000000,161.199997,157.300003,158.800003,97.574234,16344965
2010-06-17,158.500000,160.789993,156.389999,156.600006,96.222466,19608666
2010-06-18,157.100006,159.490005,156.100006,159.399994,97.942902,19027424
2010-06-21,161.770004,163.729996,161.339996,162.880005,100.081200,18716828
2010-06-22,161.250000,162.119995,158.699997,159.440002,97.967491,15774917
2010-06-23,158.009995,159.580002,157.029999,158.110001,97.150276,13240852
2010-06-24,159.000000,159.330002,154.199997,154.699997,95.055008,16719946
2010-06-25,154.419998,156.399994,151.750000,152.000000,93.396019,16252877
2010-06-28,153.000000,155.809998,152.199997,154.000000,94.624893,13045904
2010-06-29,152.080002,152.130005,149.000000,149.850006,92.074951,16159334
2010-06-30,150.000000,151.270004,147.029999,149.100006,91.614105,15230549
2010-07-01,147.000000,147.770004,143.039993,143.199997,87.988869,18814412
2010-07-02,144.800003,148.270004,144.149994,148.250000,91.091820,15630630
2010-07-05,148.000000,149.850006,146.850006,148.050003,90.968948,8491751
2010-07-06,149.449997,152.699997,148.949997,152.380005,93.629509,14180030
2010-07-07,150.610001,153.679993,148.350006,153.470001,94.299240,16069645
2010-07-08,154.710007,155.160004,151.699997,151.970001,93.377571,14473632
2010-07-09,153.000000,154.509995,150.880005,154.199997,94.747795,12026771
2010-07-12,153.520004,157.600006,152.720001,156.130005,95.933685,15977914
2010-07-13,155.800003,160.440002,155.100006,159.029999,97.715561,15264589
2010-07-14,160.199997,160.850006,157.000000,158.119995,97.156433,13825125
2010-07-15,157.899994,161.089996,156.589996,157.100006,96.529686,18621298
2010-07-16,157.570007,159.110001,155.149994,155.190002,95.356087,16343653
2010-07-19,155.100006,158.270004,154.089996,156.690002,96.277763,13488306
2010-07-20,157.699997,158.750000,154.259995,155.470001,95.528137,13692331
2010-07-21,156.889999,159.740005,156.399994,158.250000,97.236298,17682652
2010-07-22,157.169998,162.440002,157.029999,162.160004,99.638794,49552560
2010-07-23,162.500000,162.940002,160.020004,160.979996,98.913742,37740148
2010-07-27,162.000000,165.240005,161.470001,164.350006,100.984444,52777656
2010-07-28,164.800003,165.399994,161.610001,161.880005,99.466751,38814488
2010-07-29,162.100006,167.000000,161.729996,165.610001,101.758652,47334248
2010-07-30,164.500000,165.089996,160.130005,162.720001,99.982895,48459136
2010-08-02,164.000000,169.509995,163.990005,168.770004,103.700287,53522464
2010-08-03,169.500000,169.500000,165.050003,165.949997,101.967537,45737832
2010-08-04,165.740005,169.350006,163.660004,167.199997,102.735603,60226720
2010-08-05,167.600006,169.229996,165.550003,166.990005,102.606583,53616864
2010-08-06,167.630005,169.000000,165.259995,166.759995,102.465240,43960272
2010-08-09,167.729996,170.639999,167.729996,169.360001,104.062813,51488208
2010-08-10,168.800003,169.289993,165.600006,166.630005,102.385361,49774384
2010-08-11,165.149994,165.500000,162.089996,162.460007,99.823143,42895832
2010-08-12,161.830002,163.479996,160.149994,161.440002,99.196388,42809352
2010-08-13,163.479996,163.880005,160.259995,161.210007,99.055061,35499268
2010-08-16,161.009995,163.179993,158.910004,162.279999,99.712524,38344056
2010-08-17,163.369995,164.699997,162.720001,163.899994,100.707916,35919396
2010-08-18,163.899994,164.000000,162.229996,162.679993,99.958290,27478454
2010-08-19,163.500000,165.179993,160.039993,160.669998,98.723259,43494920
2010-08-20,160.100006,161.169998,157.809998,158.479996,97.377617,42219688
2010-08-23,159.250000,159.899994,157.130005,159.300003,97.881462,32876014
2010-08-24,157.809998,158.369995,155.460007,156.339996,96.062691,34852472
2010-08-25,156.520004,158.330002,154.720001,155.179993,95.349945,36824872
2010-08-26,157.479996,158.869995,156.800003,158.580002,97.439072,40895668
2010-08-27,157.960007,159.179993,156.500000,158.270004,97.248581,36624060
2010-08-30,159.979996,160.440002,158.630005,159.250000,97.850739,31793140
2010-08-31,157.520004,159.199997,155.940002,158.539993,97.414497,37331260
2010-09-01,159.600006,162.770004,158.070007,162.000000,99.540466,48807344
2010-09-02,161.789993,163.570007,161.529999,162.809998,100.038170,42729164
2010-09-03,163.000000,164.649994,161.130005,162.820007,100.044319,49410624
2010-09-06,164.100006,164.899994,162.800003,163.050003,100.185646,29551770
2010-09-07,162.490005,162.490005,160.770004,161.449997,99.202530,27635560
2010-09-08,160.899994,164.240005,160.779999,163.889999,100.701782,42934192
2010-09-09,163.699997,167.389999,163.210007,165.839996,101.899948,54619132
2010-09-10,165.350006,166.369995,163.889999,164.529999,101.095016,33930748
2010-09-13,166.240005,166.910004,164.800003,165.070007,101.426834,40040240
2010-09-14,164.509995,164.750000,162.429993,162.800003,100.032036,47444504
2010-09-15,162.949997,164.130005,161.619995,163.570007,100.505165,44006496
2010-09-16,163.009995,163.789993,162.509995,163.350006,100.369980,29742736
2010-09-17,164.750000,165.300003,162.009995,162.350006,99.755547,38031080
2010-09-20,162.490005,163.440002,161.910004,163.070007,100.197937,27224028
2010-09-21,163.350006,164.940002,162.429993,163.190002,100.271667,34205080
2010-09-22,162.990005,163.429993,160.789993,161.089996,98.981331,41685580
2010-09-23,161.009995,161.649994,158.570007,159.149994,97.789307,43740776
2010-09-24,158.699997,158.789993,157.369995,157.990005,97.076553,48611808
2010-09-27,159.500000,159.809998,157.100006,157.350006,96.683296,45134908
2010-09-28,157.039993,157.699997,155.710007,156.589996,96.216309,41684944
2010-09-29,157.500000,159.089996,157.130005,158.000000,97.082695,42586956
2010-09-30,157.850006,160.289993,157.809998,159.770004,98.170265,54753840
2010-10-01,160.000000,162.009995,159.470001,160.809998,98.809280,61049392
2010-10-04,161.399994,163.139999,160.500000,162.039993,99.565048,62308020
2010-10-05,162.000000,162.529999,160.309998,162.360001,99.761673,61602388
2010-10-06,163.500000,164.399994,162.000000,162.949997,100.124207,68126632
2010-10-07,163.220001,164.000000,162.149994,162.490005,99.841576,43553376
2010-10-08,162.330002,163.350006,161.360001,163.029999,100.173355,43270648
2010-10-11,164.020004,165.149994,163.649994,164.830002,101.279373,35334948
2010-10-12,163.399994,163.839996,162.559998,163.020004,100.167229,44397248
2010-10-13,163.860001,165.029999,162.839996,164.399994,101.015160,57331840
2010-10-14,165.550003,165.750000,161.660004,162.190002,99.657227,56497732
2010-10-15,162.449997,163.119995,160.630005,160.970001,98.907608,44155644
2010-10-18,160.199997,163.600006,159.720001,163.220001,100.290123,51398496
2010-10-19,163.399994,164.669998,161.520004,162.270004,99.706367,57177428
2010-10-20,161.500000,162.869995,160.529999,161.869995,99.460609,39976572
2010-10-21,162.070007,165.979996,161.059998,165.809998,101.881500,76127336
2010-10-22,165.300003,169.699997,164.559998,168.509995,103.540543,80859376
2010-10-25,170.000000,171.399994,169.210007,170.179993,104.566650,76657088
2010-10-26,169.529999,169.970001,167.350006,168.660004,103.632690,50506868
2010-10-27,168.110001,168.500000,167.000000,167.309998,102.803192,42891584
2010-10-28,167.740005,169.500000,166.500000,167.250000,102.766335,46194480
2010-10-29,166.820007,170.470001,166.559998,169.089996,103.896912,51000924
2010-11-01,170.000000,171.399994,169.399994,169.809998,104.339310,46131128
2010-11-02,169.979996,170.500000,168.949997,170.020004,104.468338,28610416
2010-11-03,170.240005,171.000000,169.559998,169.899994,104.394608,33904240
2010-11-08,174.369995,175.350006,173.600006,174.089996,106.969147,63318236
2010-11-09,174.009995,177.440002,174.009995,176.330002,108.345520,70943168
2010-11-10,175.000000,175.509995,173.100006,174.100006,106.975311,55023380
2010-11-11,175.399994,175.740005,172.360001,172.699997,106.115059,42944316
2010-11-12,171.000000,172.800003,169.899994,172.309998,105.875427,46455864
2010-11-15,172.000000,173.199997,170.570007,172.059998,105.721809,35103248
2010-11-16,170.809998,170.850006,168.479996,169.029999,103.860046,37348152
2010-11-17,168.490005,170.190002,167.660004,168.850006,103.749443,40400924
2010-11-18,169.550003,170.699997,169.199997,170.369995,104.683411,33988156
2010-11-19,170.699997,172.300003,169.229996,171.619995,105.451447,43831212
2010-11-22,173.000000,174.089996,169.520004,169.800003,104.333168,56361008
2010-11-23,168.990005,169.500000,166.899994,167.479996,102.907646,47964152
2010-11-24,168.199997,170.500000,165.600006,170.119995,104.529793,65369856
2010-11-25,170.500000,173.779999,169.600006,172.940002,106.262512,62124328
2010-11-26,171.800003,175.100006,171.710007,174.759995,107.380829,76552248
2010-11-29,175.500000,176.369995,172.199997,172.889999,106.231812,55453680
2010-11-30,173.649994,175.000000,172.270004,174.389999,107.153488,46129548
2010-12-01,174.699997,183.000000,174.550003,182.460007,112.112099,148247056
2010-12-02,184.000000,189.740005,182.720001,189.039993,116.155136,170424816
2010-12-03,189.199997,193.300003,187.850006,190.669998,117.156685,151827104
2010-12-06,191.100006,194.550003,191.100006,194.000000,119.202797,94508128
2010-12-07,194.990005,196.300003,191.750000,192.580002,118.330284,102947440
2010-12-08,191.029999,193.600006,189.710007,190.559998,117.089096,72409456
2010-12-09,192.869995,193.490005,191.100006,192.460007,118.256538,55743004
2010-12-10,192.830002,194.149994,191.309998,192.589996,118.336426,49326840
2010-12-13,194.100006,196.500000,193.800003,195.509995,120.130608,63438740
2010-12-14,195.020004,197.750000,194.089996,197.399994,121.291901,62779644
2010-12-15,196.559998,198.149994,193.500000,195.259995,119.976997,74696400
2010-12-16,194.649994,195.259995,192.600006,193.449997,118.864845,51061712
2010-12-17,194.000000,196.500000,193.429993,194.580002,119.559181,61479832
2010-12-20,193.880005,194.899994,192.850006,194.009995,119.208916,32314324
2010-12-21,195.279999,196.110001,194.490005,195.880005,120.357964,29047490
2010-12-22,196.199997,197.839996,195.899994,196.699997,120.861801,42252688
2010-12-23,197.149994,197.169998,195.070007,196.240005,120.579163,32072812
2010-12-24,196.190002,196.550003,194.509995,195.350006,120.032318,16883360
2010-12-27,195.050003,195.800003,194.089996,194.869995,119.737343,17079580
2010-12-28,195.100006,195.320007,194.110001,194.289993,119.380959,17424786
2010-12-29,194.800003,195.199997,191.520004,192.490005,118.274986,24180264
2010-12-30,192.509995,193.979996,191.699997,193.600006,118.957024,20587600
2011-01-11,193.899994,194.399994,191.979996,193.979996,119.190529,32745374
2011-01-12,195.000000,200.949997,194.320007,200.160004,122.987801,69784576
2011-01-13,200.639999,202.850006,196.509995,196.919998,120.996986,74316856
2011-01-14,196.899994,198.839996,194.119995,195.710007,120.253502,67366544
2011-01-17,196.000000,199.949997,195.350006,198.779999,122.139854,52596896
2011-01-18,199.000000,201.350006,196.500000,198.669998,122.072266,78971136
2011-01-19,199.639999,200.550003,197.550003,198.229996,121.801918,57854800
2011-01-20,196.509995,196.690002,193.240005,194.410004,119.454735,65863000
2011-01-21,194.649994,195.179993,191.809998,193.059998,118.625221,74695968
2011-01-24,193.559998,193.600006,188.139999,188.369995,115.743454,54471120
2011-01-25,190.479996,192.440002,188.880005,190.850006,117.267303,57875404
2011-01-26,190.809998,197.500000,190.770004,197.160004,121.144440,89997248
2011-01-27,197.899994,202.000000,195.729996,201.520004,123.823448,126931216
2011-01-28,200.520004,202.240005,199.029999,199.970001,122.871048,77736200
2011-01-31,198.500000,198.699997,195.830002,197.160004,121.144440,51002472
2011-02-01,198.410004,205.000000,197.800003,204.449997,125.623764,87990728
2011-02-02,205.500000,211.240005,205.399994,209.839996,128.935654,141014416
2011-02-03,210.460007,212.899994,206.300003,206.789993,127.061577,90153360
2011-02-04,208.309998,213.750000,207.699997,213.289993,131.055496,112683328
2011-02-07,213.899994,215.199997,210.750000,213.270004,131.043167,67635192
2011-02-08,213.199997,216.649994,210.279999,210.970001,129.629974,116255040
2011-02-09,211.500000,215.449997,209.690002,215.009995,132.112320,86701712
2011-02-10,214.020004,214.869995,209.139999,210.410004,129.285889,57356416
2011-02-11,208.270004,210.300003,205.220001,208.899994,128.358047,73406088
2011-02-14,210.000000,211.479996,203.500000,204.429993,125.611458,72030624
2011-02-15,203.610001,205.199997,199.330002,199.649994,122.674416,84158152
2011-02-16,200.000000,200.899994,196.070007,199.479996,122.569954,104721224
2011-02-17,200.520004,201.130005,195.220001,195.750000,120.278076,69147336
2011-02-18,196.300003,197.270004,194.119995,195.580002,120.173622,67977720
2011-02-21,196.309998,199.360001,194.850006,198.820007,122.164444,54777688
2011-02-22,197.500000,198.449997,195.520004,197.770004,121.519257,56513176
2011-02-24,199.779999,209.300003,199.270004,208.570007,128.155289,147532816
2011-02-25,208.899994,211.250000,205.110001,209.070007,128.462509,92175936
2011-02-28,210.300003,212.750000,207.250000,211.550003,129.986343,67959128
2011-03-01,212.190002,214.899994,208.250000,209.039993,128.444077,99641096
2011-03-02,208.300003,212.149994,207.880005,211.339996,129.857315,65771892
2011-03-03,212.600006,215.300003,212.600006,213.429993,131.141510,84714368
2011-03-04,214.210007,214.880005,212.119995,212.660004,130.668381,49151820
2011-03-09,214.399994,216.119995,212.059998,214.250000,131.645370,56954316
2011-03-10,213.529999,214.440002,207.669998,208.149994,127.897224,66856560
2011-03-11,205.990005,209.880005,204.000000,208.600006,128.173721,77403712
2011-03-14,208.009995,217.279999,207.910004,215.839996,132.622314,134362128
2011-03-15,213.000000,217.649994,210.279999,217.190002,133.451813,159233152
2011-03-16,219.330002,224.149994,218.520004,221.919998,136.358170,165998464
2011-03-17,221.619995,225.839996,221.449997,224.649994,138.035599,109983144
2011-03-18,226.500000,226.889999,221.649994,223.910004,137.580917,76679280
2011-03-21,225.020004,226.149994,221.750000,222.669998,136.819000,54748240
2011-03-22,222.669998,223.350006,219.529999,220.619995,135.559372,53530328
2011-03-23,219.619995,223.699997,219.199997,223.119995,137.095505,61436140
2011-03-24,223.929993,225.100006,221.350006,223.990005,137.630066,84817248
2011-03-25,224.889999,225.190002,222.360001,223.059998,137.058640,55022104
2011-03-28,224.139999,225.720001,222.889999,225.380005,138.484177,54294828
2011-03-29,224.949997,226.169998,222.509995,224.199997,137.759109,59907844
2011-03-30,226.009995,229.500000,225.949997,229.139999,140.794464,79970624
2011-03-31,229.070007,230.440002,228.300003,229.350006,140.923508,70166480
2011-04-01,228.899994,235.399994,228.669998,234.759995,144.247665,77631024
2011-04-04,236.000000,240.750000,235.169998,237.550003,145.961975,101837152
2011-04-05,238.479996,239.300003,235.550003,238.419998,146.496552,71076064
2011-04-06,239.029999,241.949997,237.009995,239.669998,147.264603,70898448
2011-04-07,238.300003,240.229996,236.539993,238.429993,146.502670,63507436
2011-04-08,240.750000,243.699997,239.119995,242.979996,149.298431,75535272
2011-04-11,243.520004,247.470001,241.770004,243.220001,149.445892,93029928
2011-04-12,240.699997,241.490005,234.460007,235.179993,144.505737,102253312
2011-04-13,236.750000,237.050003,232.770004,234.110001,143.848297,87566976
2011-04-14,234.690002,234.690002,226.899994,228.490005,140.395096,80247904
2011-04-15,229.710007,231.779999,227.139999,227.710007,139.915802,80800072
2011-04-18,228.199997,228.199997,217.000000,219.770004,135.037109,90926600
2011-04-19,221.199997,225.800003,220.699997,225.070007,138.293686,73579656
2011-04-20,227.380005,231.289993,227.050003,230.289993,141.501099,73544664
2011-04-21,233.179993,235.000000,231.589996,234.179993,143.891296,76239504
2011-04-22,235.309998,237.270004,235.000000,236.729996,145.458130,27732598
2011-04-25,238.360001,239.770004,233.550003,233.960007,143.756119,61016592
2011-04-26,232.699997,235.279999,228.699997,231.229996,142.078659,69228408
2011-04-27,233.679993,234.330002,229.100006,231.190002,142.054092,63754848
2011-04-28,234.500000,234.770004,229.630005,232.020004,142.564102,63564368
2011-04-29,230.410004,232.690002,228.149994,231.740005,142.392044,37448756
2011-05-03,231.600006,232.000000,220.889999,222.309998,136.597794,64591164
2011-05-04,222.000000,223.000000,211.119995,212.639999,130.656097,114035360
2011-05-05,214.360001,215.449997,205.119995,208.190002,130.280640,109326080
2011-05-06,206.190002,213.050003,204.699997,211.919998,132.614777,110406872
2011-05-10,214.880005,215.669998,212.100006,214.479996,134.216766,72691944
2011-05-11,215.250000,217.190002,209.020004,210.720001,131.863846,69724504
2011-05-12,208.300003,208.479996,201.250000,203.850006,127.564774,87724624
2011-05-13,204.009995,204.869995,200.619995,201.970001,128.821274,67681208
2011-05-16,199.240005,202.000000,196.380005,198.399994,126.544228,80222432
2011-05-17,198.690002,200.490005,196.000000,199.300003,127.118286,61217080
2011-05-18,201.000000,203.000000,199.000000,202.089996,128.897797,59742864
2011-05-19,203.300003,206.160004,200.570007,202.509995,129.165680,80384912
2011-05-20,202.000000,203.800003,195.600006,196.809998,125.530113,74840048
2011-05-23,195.000000,195.369995,190.050003,190.710007,121.639381,72653736
2011-05-24,191.300003,195.949997,191.300003,195.559998,124.732819,64644972
2011-05-25,193.500000,196.990005,192.500000,196.009995,125.019829,69740888
2011-05-26,198.160004,199.240005,194.199997,195.350006,124.598877,77261576
2011-05-27,196.699997,202.500000,195.770004,201.479996,128.508728,83494792
2011-05-30,201.800003,204.399994,201.470001,203.750000,129.956589,32189972
2011-05-31,205.199997,207.750000,203.949997,204.750000,130.594421,65307424
2011-06-01,205.460007,206.600006,203.130005,204.190002,130.237259,62661624
2011-06-02,200.639999,202.300003,198.559998,201.089996,128.259995,74629040
2011-06-03,201.399994,203.000000,195.110001,195.839996,124.911423,82895816
2011-06-06,196.500000,197.410004,194.070007,195.800003,124.885887,53765952
2011-06-07,195.600006,204.899994,195.149994,204.289993,130.301010,91320176
2011-06-08,204.000000,208.750000,202.100006,207.139999,132.118820,86514928
2011-06-09,207.589996,212.490005,206.179993,211.449997,134.867828,90344264
2011-06-10,211.000000,211.380005,207.300003,209.160004,133.407211,73675592
2011-06-14,210.580002,211.250000,207.369995,208.899994,133.241379,48641200
2011-06-15,208.270004,210.490005,205.600006,206.020004,131.404449,67325240
2011-06-16,203.559998,205.490005,201.649994,204.139999,130.205338,70641128
2011-06-17,203.500000,203.949997,198.179993,201.369995,128.438568,82517880
2011-06-20,199.300003,200.770004,197.800003,199.139999,127.016243,47966408
2011-06-21,200.649994,202.190002,199.779999,201.110001,128.272751,41643880
2011-06-22,201.619995,202.869995,198.500000,202.399994,129.095520,56966256
2011-06-23,200.789993,201.669998,195.899994,196.449997,125.300484,76409176
2011-06-24,200.000000,201.369995,198.440002,199.119995,127.003471,75857720
2011-06-27,198.539993,199.839996,195.600006,196.289993,125.198418,61379816
2011-06-28,197.479996,199.050003,195.800003,198.389999,126.537857,63946292
2011-06-29,199.759995,202.389999,199.250000,201.460007,128.495987,64596908
2011-06-30,202.199997,204.570007,201.600006,203.990005,130.109680,52978604
2011-07-01,203.529999,206.309998,202.080002,204.449997,130.403076,5767071
2011-07-04,205.940002,205.940002,204.000000,204.990005,130.747513,2940756
2011-07-05,204.479996,205.020004,202.350006,203.449997,129.765244,4290337
2011-07-06,204.130005,204.429993,201.210007,203.020004,129.490967,4250042
2011-07-07,203.300003,208.160004,203.300003,206.229996,131.538406,6764421
2011-07-08,207.059998,208.779999,203.699997,206.520004,131.723373,6514743
2011-07-11,203.880005,204.460007,201.509995,202.949997,129.446335,3482078
2011-07-12,200.580002,202.199997,198.080002,200.320007,127.768867,5799379
2011-07-13,202.000000,203.979996,199.740005,202.139999,128.929703,5439759
2011-07-14,201.770004,203.000000,200.000000,201.589996,128.578903,5259340
2011-07-15,200.020004,202.199997,198.880005,200.789993,128.068634,5396859
2011-07-18,201.479996,202.300003,197.789993,199.710007,127.379784,4187747
2011-07-19,198.949997,200.300003,198.539993,199.509995,127.252228,3442971
2011-07-20,201.160004,202.190002,200.199997,201.429993,128.476837,3872771
2011-07-21,200.929993,203.770004,198.300003,200.389999,127.813515,6604379
2011-07-22,204.300003,204.899994,202.070007,203.380005,129.720596,4848308
2011-07-25,200.979996,201.750000,199.250000,200.380005,127.807144,4306871
2011-07-26,201.110001,202.789993,200.360001,201.679993,128.636292,4046139
2011-07-27,201.529999,203.039993,199.770004,201.389999,128.451309,4972597
2011-07-28,199.550003,202.350006,199.139999,201.339996,128.419449,4191133
2011-07-29,200.509995,201.539993,198.399994,199.899994,127.500969,4505927
2011-08-01,202.500000,204.669998,201.570007,203.059998,129.516510,5570305
2011-08-02,201.600006,201.800003,199.529999,200.399994,127.819878,4404145
2011-08-03,198.800003,198.899994,192.470001,196.440002,125.294090,7562242
2011-08-04,194.600006,194.990005,186.860001,190.869995,121.741409,8938590
2011-08-05,180.100006,184.949997,176.679993,182.009995,116.090317,14567031
2011-08-08,175.259995,179.449997,169.500000,176.199997,112.384552,25332802
2011-08-09,162.600006,169.899994,154.050003,167.059998,106.554848,22559496
2011-08-10,170.500000,170.839996,156.839996,158.279999,100.954758,34959520
2011-08-11,161.500000,165.580002,153.110001,160.039993,102.077309,51300128
2011-08-15,171.669998,174.800003,170.850006,173.089996,110.400917,6437198
2011-08-16,172.500000,172.500000,168.729996,170.720001,108.889275,7340354
2011-08-17,171.589996,176.429993,169.419998,172.970001,110.324402,6526649
2011-08-18,172.960007,173.789993,170.889999,172.649994,110.120270,4960918
2011-08-19,166.270004,170.500000,161.509995,165.529999,105.578964,15732639
2011-08-22,166.960007,169.899994,165.389999,168.259995,107.320236,7489072
2011-08-23,170.429993,171.279999,167.369995,169.600006,108.174927,6781163
2011-08-24,170.610001,174.289993,169.000000,171.289993,109.252838,7244482
2011-08-25,173.839996,175.429993,170.100006,173.509995,110.668800,6536077
2011-08-26,171.800003,173.000000,168.850006,170.589996,108.806351,6767823
2011-08-29,174.800003,178.059998,174.330002,176.050003,112.288887,4714021
2011-08-30,178.199997,179.149994,175.919998,177.550003,113.245613,5927615
2011-08-31,178.210007,179.399994,176.270004,177.970001,113.513489,6391165
